id,type,DOM,sentence,surprisal_list,surprisal_obj
15,2,1,Lucía destrozó a la mesa en el bar en diez minutos.,"[('ĠLucÃŃa', 26.720919699052853), ('ĠdestrozÃ³', 9.459143999548118), ('Ġa', 1.7454477960230241), ('Ġla', 3.2963883733997377), ('Ġmesa', 10.607416608962863), ('Ġen', 1.6516188270648937), ('Ġel', 2.61415005172676), ('Ġbar', 8.483996349763213), ('Ġen', 2.3415140564134), ('Ġdiez', 11.73066006724959), ('Ġminutos.', 1.818758926597639), 18.08224765654846]",10.607416608962863
15,5,0,Lucía destrozó la mesa en el bar en diez minutos.,"[('ĠLucÃŃa', 26.720919699052853), ('ĠdestrozÃ³', 9.459143999548118), ('Ġla', 3.1363055461154286), ('Ġmesa', 6.579194244964934), ('Ġen', 1.7909938270895758), ('Ġel', 3.144392170358998), ('Ġbar', 8.109630018809879), ('Ġen', 2.2067838599170355), ('Ġdiez', 11.919096642285746), ('Ġminutos.', 1.6701558122714342), 18.18737583550667]",6.579194244964934
36,0,1,Irene oyó a la niña en la sala durante una noche.,"[('ĠIrene', 27.595818833632478), ('ĠoyÃ³', 16.150081736136702), ('Ġa', 3.812346988912517), ('Ġla', 3.4246643852681773), ('ĠniÃ±a', 4.419619104970301), ('Ġen', 1.9071525451089857), ('Ġla', 2.058121198389455), ('Ġsala', 3.5673539191401273), ('Ġdurante', 11.681738570315758), ('Ġuna', 4.130823429884361), ('Ġnoche.', 4.8296135338590265), 18.604194020033678]",4.419619104970301
36,1,1,Irene oyó a una niña en la sala durante una noche.,"[('ĠIrene', 27.595818833632478), ('ĠoyÃ³', 16.150081736136702), ('Ġa', 3.812346988912517), ('Ġuna', 5.2256130465164405), ('ĠniÃ±a', 4.203554548968941), ('Ġen', 1.842306011857388), ('Ġla', 1.7603423535009977), ('Ġsala', 3.8035744978573067), ('Ġdurante', 12.19605337565159), ('Ġuna', 3.18968414542902), ('Ġnoche.', 4.864789833370599), 18.617711856391495]",4.203554548968941
36,3,0,Irene oyó la niña en la sala durante una noche.,"[('ĠIrene', 27.595818833632478), ('ĠoyÃ³', 16.150081736136702), ('Ġla', 3.095392937266977), ('ĠniÃ±a', 12.795454189744687), ('Ġen', 1.867734393837094), ('Ġla', 1.9672777264292585), ('Ġsala', 4.324800598000713), ('Ġdurante', 11.504671424362842), ('Ġuna', 4.266386002704556), ('Ġnoche.', 4.643608105575467), 18.387052852637915]",12.795454189744687
36,4,0,Irene oyó una niña en la sala durante una noche.,"[('ĠIrene', 27.595818833632478), ('ĠoyÃ³', 16.150081736136702), ('Ġuna', 3.7169853607315035), ('ĠniÃ±a', 11.109206949732261), ('Ġen', 1.655345261152463), ('Ġla', 1.4297106947141232), ('Ġsala', 3.9225665422668703), ('Ġdurante', 12.077103295008838), ('Ġuna', 3.410183102100227), ('Ġnoche.', 4.583515647537493), 18.40635480950955]",11.109206949732261
36,2,1,Irene oyó a la discusión en la sala durante una noche.,"[('ĠIrene', 27.595818833632478), ('ĠoyÃ³', 16.150081736136702), ('Ġa', 3.812346988912517), ('Ġla', 3.4246643852681773), ('ĠdiscusiÃ³n', 15.936011490954746), ('Ġen', 1.9222375626238744), ('Ġla', 1.7852655633160834), ('Ġsala', 3.1311133898858805), ('Ġdurante', 10.751603423793224), ('Ġuna', 4.212214219405185), ('Ġnoche.', 4.330979074732959), 18.271029228782247]",15.936011490954746
36,5,0,Irene oyó la discusión en la sala durante una noche.,"[('ĠIrene', 27.595818833632478), ('ĠoyÃ³', 16.150081736136702), ('Ġla', 3.095392937266977), ('ĠdiscusiÃ³n', 8.405489021366755), ('Ġen', 1.9516982856654286), ('Ġla', 1.7788468268205817), ('Ġsala', 3.8341138011363176), ('Ġdurante', 10.771882930052364), ('Ġuna', 4.193121393437), ('Ġnoche.', 4.155447905834897), 18.355494380169894]",8.405489021366755
14,0,1,Helena derribó a la futbolista en el campo durante el partido.,"[('ĠHelena', 29.196958051108332), ('ĠderribÃ³', 9.734237752346324), ('Ġa', 2.639302686398097), ('Ġla', 3.35313576887843), ('Ġfutbolista', 18.870825259007024), ('Ġen', 1.60387991150217), ('Ġel', 1.6018866540765015), ('Ġcampo', 4.357108570861196), ('Ġdurante', 7.853930341090675), ('Ġel', 1.3463570671990017), ('Ġpartido.', 2.2358568839019384), 17.48166841733165]",18.870825259007024
14,1,1,Helena derribó a una futbolista en el campo durante el partido.,"[('ĠHelena', 29.196958051108332), ('ĠderribÃ³', 9.734237752346324), ('Ġa', 2.639302686398097), ('Ġuna', 6.262305203860554), ('Ġfutbolista', 17.671006869388933), ('Ġen', 1.339527722124565), ('Ġel', 1.8133554896815058), ('Ġcampo', 3.755110474774771), ('Ġdurante', 7.395533974856376), ('Ġel', 1.4874144857142635), ('Ġpartido.', 2.36715910249496), 17.774369130488083]",17.671006869388933
14,3,0,Helena derribó la futbolista en el campo durante el partido.,"[('ĠHelena', 29.196958051108332), ('ĠderribÃ³', 9.734237752346324), ('Ġla', 2.962247752587309), ('Ġfutbolista', 24.286157183204452), ('Ġen', 1.7366631300293216), ('Ġel', 1.7792755795691826), ('Ġcampo', 4.498724245061159), ('Ġdurante', 7.58718731339427), ('Ġel', 1.4956423077141912), ('Ġpartido.', 2.0191001837221805), 17.262588317530064]",24.286157183204452
14,4,0,Helena derribó una futbolista en el campo durante el partido.,"[('ĠHelena', 29.196958051108332), ('ĠderribÃ³', 9.734237752346324), ('Ġuna', 4.686916604733089), ('Ġfutbolista', 21.93041312819087), ('Ġen', 1.3690645600295275), ('Ġel', 1.894767777033688), ('Ġcampo', 3.2233253277989924), ('Ġdurante', 7.2759888342416374), ('Ġel', 1.5050784798190808), ('Ġpartido.', 2.221447747456025), 17.51075033962725]",21.93041312819087
14,2,1,Helena derribó a la barrera en el campo durante el partido.,"[('ĠHelena', 29.196958051108332), ('ĠderribÃ³', 9.734237752346324), ('Ġa', 2.639302686398097), ('Ġla', 3.35313576887843), ('Ġbarrera', 13.195514728736924), ('Ġen', 1.844789278310626), ('Ġel', 1.682834588271354), ('Ġcampo', 6.003454803977545), ('Ġdurante', 9.50584090089304), ('Ġel', 1.9595393670536863), ('Ġpartido.', 3.1466035232837917), 18.527881534227532]",13.195514728736924
14,5,0,Helena derribó la barrera en el campo durante el partido.,"[('ĠHelena', 29.196958051108332), ('ĠderribÃ³', 9.734237752346324), ('Ġla', 2.962247752587309), ('Ġbarrera', 6.563487413426936), ('Ġen', 2.321878693258208), ('Ġel', 1.8908844087772056), ('Ġcampo', 5.563368742650005), ('Ġdurante', 9.704813821051653), ('Ġel', 1.9274262505366302), ('Ġpartido.', 3.1056391476574303), 18.812506286064746]",6.563487413426936
45,0,1,Gabriela localizó a la amiga en la ciudad en dos minutos.,"[('ĠGabriela', 25.09030953452515), ('ĠlocalizÃ³', 10.85980424479175), ('Ġa', 1.8852949726241643), ('Ġla', 3.1424745638018776), ('Ġamiga', 9.489573405913227), ('Ġen', 1.787695675485546), ('Ġla', 1.99781324608995), ('Ġciudad', 5.681251498961503), ('Ġen', 2.003761298316787), ('Ġdos', 7.976487929817926), ('Ġminutos.', 4.105128361932203), 18.301241077094012]",9.489573405913227
45,1,1,Gabriela localizó a una amiga en la ciudad en dos minutos.,"[('ĠGabriela', 25.09030953452515), ('ĠlocalizÃ³', 10.85980424479175), ('Ġa', 1.8852949726241643), ('Ġuna', 4.902472780018499), ('Ġamiga', 5.65645228863769), ('Ġen', 0.8469226880999966), ('Ġla', 1.9848772270400021), ('Ġciudad', 4.513517848723076), ('Ġen', 2.066122435038357), ('Ġdos', 8.814269080757736), ('Ġminutos.', 4.067791272395189), 18.472921038491304]",5.65645228863769
45,3,0,Gabriela localizó la amiga en la ciudad en dos minutos.,"[('ĠGabriela', 25.09030953452515), ('ĠlocalizÃ³', 10.85980424479175), ('Ġla', 3.2193122846237596), ('Ġamiga', 16.37485067806353), ('Ġen', 1.7638602469797375), ('Ġla', 1.996439448674858), ('Ġciudad', 5.569886885117706), ('Ġen', 2.0163012717770594), ('Ġdos', 7.538941364313027), ('Ġminutos.', 3.915106966768347), 18.225939849274937]",16.37485067806353
45,4,0,Gabriela localizó una amiga en la ciudad en dos minutos.,"[('ĠGabriela', 25.09030953452515), ('ĠlocalizÃ³', 10.85980424479175), ('Ġuna', 4.013965690172005), ('Ġamiga', 11.891615190539076), ('Ġen', 0.8183754540436007), ('Ġla', 2.0992314153037483), ('Ġciudad', 3.9120804160784632), ('Ġen', 2.050083711022426), ('Ġdos', 8.48816383335892), ('Ġminutos.', 4.12962333494664), 18.395713554970065]",11.891615190539076
45,2,1,Gabriela localizó a la bodega en la ciudad en dos minutos.,"[('ĠGabriela', 25.09030953452515), ('ĠlocalizÃ³', 10.85980424479175), ('Ġa', 1.8852949726241643), ('Ġla', 3.1424745638018776), ('Ġbodega', 15.062884465609612), ('Ġen', 1.2893018285975943), ('Ġla', 1.9291242352485987), ('Ġciudad', 5.052289274942203), ('Ġen', 2.9248850322608586), ('Ġdos', 7.97734577928043), ('Ġminutos.', 3.8317224683673956), 18.524517553576654]",15.062884465609612
45,5,0,Gabriela localizó la bodega en la ciudad en dos minutos.,"[('ĠGabriela', 25.09030953452515), ('ĠlocalizÃ³', 10.85980424479175), ('Ġla', 3.2193122846237596), ('Ġbodega', 11.14449778968931), ('Ġen', 1.2546607807475538), ('Ġla', 2.1683662051761363), ('Ġciudad', 4.669645075037541), ('Ġen', 2.910876500736355), ('Ġdos', 7.286216298523147), ('Ġminutos.', 3.615646475519753), 18.559957674474653]",11.14449778968931
4,1,1,Jorge arrolló a una ciclista en la calle en un segundo.,"[('ĠJorge', 24.85542250928276), ('ĠarrollÃ³', 10.259911237849717), ('Ġa', 0.6797448742051057), ('Ġuna', 3.697186717964177), ('Ġciclista', 8.790072497642546), ('Ġen', 0.8563006861774891), ('Ġla', 2.2245285156765933), ('Ġcalle', 3.974870937943173), ('Ġen', 1.7951781004915741), ('Ġun', 4.622265574551346), ('Ġsegundo.', 6.097717635002196), 18.367994423199903]",8.790072497642546
4,4,0,Jorge arrolló una ciclista en la calle en un segundo.,"[('ĠJorge', 24.85542250928276), ('ĠarrollÃ³', 10.259911237849717), ('Ġuna', 6.160955827707101), ('Ġciclista', 10.8126331872784), ('Ġen', 0.8557979307274106), ('Ġla', 2.030089574142675), ('Ġcalle', 3.964301572151748), ('Ġen', 1.9614304273720515), ('Ġun', 4.6523274539915604), ('Ġsegundo.', 6.086103818572081), 18.3636683716001]",10.8126331872784
4,2,1,Jorge arrolló a la valla en la calle en un segundo.,"[('ĠJorge', 24.85542250928276), ('ĠarrollÃ³', 10.259911237849717), ('Ġa', 0.6797448742051057), ('Ġla', 3.8828199757912683), ('Ġvalla', 14.261153630013059), ('Ġen', 1.5314729331358319), ('Ġla', 2.283771035454003), ('Ġcalle', 4.107526316033183), ('Ġen', 2.1323190320992276), ('Ġun', 4.677949429317102), ('Ġsegundo.', 5.532624092085864), 17.714727610960672]",14.261153630013059
4,5,0,Jorge arrolló la valla en la calle en un segundo.,"[('ĠJorge', 24.85542250928276), ('ĠarrollÃ³', 10.259911237849717), ('Ġla', 6.236677037159581), ('Ġvalla', 7.9145817427439535), ('Ġen', 1.846802675621305), ('Ġla', 1.8483986746213117), ('Ġcalle', 4.142399238148635), ('Ġen', 2.3090080168666725), ('Ġun', 4.273172782072904), ('Ġsegundo.', 5.368512571205093), 17.814781613787826]",7.9145817427439535
23,0,1,Daniel remolcó a la enferma en la calle durante algunos minutos.,"[('ĠDaniel', 23.543544351946085), ('ĠremolcÃ³', 14.504017554567769), ('Ġa', 3.2516701324529937), ('Ġla', 2.586928809730846), ('Ġenferma', 19.16348469632725), ('Ġen', 1.5135669576497648), ('Ġla', 2.243607239067408), ('Ġcalle', 6.995983192441296), ('Ġdurante', 7.428020121743153), ('Ġalgunos', 9.624794421188808), ('Ġminutos.', 1.7530150326609877), 17.828919275619352]",19.16348469632725
23,1,1,Daniel remolcó a una enferma en la calle durante algunos minutos.,"[('ĠDaniel', 23.543544351946085), ('ĠremolcÃ³', 14.504017554567769), ('Ġa', 3.2516701324529937), ('Ġuna', 7.21473342951853), ('Ġenferma', 16.928808172353843), ('Ġen', 1.2873593342698337), ('Ġla', 2.336272351265544), ('Ġcalle', 6.402958119180987), ('Ġdurante', 7.480388151000276), ('Ġalgunos', 11.301199438057656), ('Ġminutos.', 1.7615149312145804), 18.122018988525785]",16.928808172353843
23,3,0,Daniel remolcó la enferma en la calle durante algunos minutos.,"[('ĠDaniel', 23.543544351946085), ('ĠremolcÃ³', 14.504017554567769), ('Ġla', 2.4820986767065802), ('Ġenferma', 24.659953907618128), ('Ġen', 2.16692492248544), ('Ġla', 2.247511417224645), ('Ġcalle', 6.992863427154644), ('Ġdurante', 7.297757710257248), ('Ġalgunos', 9.656922844161791), ('Ġminutos.', 1.5583191490466806), 17.56631896601693]",24.659953907618128
23,4,0,Daniel remolcó una enferma en la calle durante algunos minutos.,"[('ĠDaniel', 23.543544351946085), ('ĠremolcÃ³', 14.504017554567769), ('Ġuna', 5.1415217854117685), ('Ġenferma', 22.11109672532613), ('Ġen', 1.4279360523185043), ('Ġla', 2.1734187114931838), ('Ġcalle', 6.809699152263339), ('Ġdurante', 7.640203373279842), ('Ġalgunos', 11.803507790571455), ('Ġminutos.', 1.580047867113315), 18.024457702240237]",22.11109672532613
23,2,1,Daniel remolcó a la motocicleta en la calle durante algunos minutos.,"[('ĠDaniel', 23.543544351946085), ('ĠremolcÃ³', 14.504017554567769), ('Ġa', 3.2516701324529937), ('Ġla', 2.586928809730846), ('Ġmotocicleta', 16.669752769151003), ('Ġen', 1.7143101077741116), ('Ġla', 2.100691376026923), ('Ġcalle', 7.413711165191368), ('Ġdurante', 8.009195590359015), ('Ġalgunos', 9.572773108955827), ('Ġminutos.', 2.0278579272650794), 18.31765372543115]",16.669752769151003
23,5,0,Daniel remolcó la motocicleta en la calle durante algunos minutos.,"[('ĠDaniel', 23.543544351946085), ('ĠremolcÃ³', 14.504017554567769), ('Ġla', 2.4820986767065802), ('Ġmotocicleta', 15.720221419264162), ('Ġen', 1.4815126000802674), ('Ġla', 1.8686021645487694), ('Ġcalle', 7.126028905787114), ('Ġdurante', 8.257495198576894), ('Ġalgunos', 9.553743572603159), ('Ġminutos.', 1.8612392862956935), 18.311369823333926]",15.720221419264162
30,0,1,Carlos esperó a la profesora en la esquina durante una hora.,"[('ĠCarlos', 23.69658414571226), ('ĠesperÃ³', 19.118119800613258), ('Ġa', 2.316537858026989), ('Ġla', 4.429991722609139), ('Ġprofesora', 8.803179639430102), ('Ġen', 1.2716403448124594), ('Ġla', 1.6298248917438631), ('Ġesquina', 6.700816936002095), ('Ġdurante', 11.0865306932507), ('Ġuna', 4.686485960175328), ('Ġhora.', 1.6452844552255836), 18.68656270290731]",8.803179639430102
30,3,0,Carlos esperó la profesora en la esquina durante una hora.,"[('ĠCarlos', 23.69658414571226), ('ĠesperÃ³', 19.118119800613258), ('Ġla', 3.853591524277134), ('Ġprofesora', 19.042985395965523), ('Ġen', 1.442070792236452), ('Ġla', 1.6393730245544644), ('Ġesquina', 6.4249416295448745), ('Ġdurante', 11.063665255853186), ('Ġuna', 4.818276953462102), ('Ġhora.', 1.57046864843857), 18.771330543760474]",19.042985395965523
30,2,1,Carlos esperó a la furgoneta en la esquina durante una hora.,"[('ĠCarlos', 23.69658414571226), ('ĠesperÃ³', 19.118119800613258), ('Ġa', 2.316537858026989), ('Ġla', 4.429991722609139), ('Ġfurgoneta', 10.816129250605139), ('Ġen', 1.395042901322516), ('Ġla', 1.5604577533101596), ('Ġesquina', 4.706474127823905), ('Ġdurante', 11.228095116620704), ('Ġuna', 4.6741094006886375), ('Ġhora.', 1.5903679010566514), 18.986003416151053]",10.816129250605139
30,5,0,Carlos esperó la furgoneta en la esquina durante una hora.,"[('ĠCarlos', 23.69658414571226), ('ĠesperÃ³', 19.118119800613258), ('Ġla', 3.853591524277134), ('Ġfurgoneta', 13.339162893904783), ('Ġen', 1.4208375131912907), ('Ġla', 1.360096675185106), ('Ġesquina', 5.0029209670814305), ('Ġdurante', 11.437081554643155), ('Ġuna', 4.76229109716143), ('Ġhora.', 1.6121799447176288), 19.147515419264032]",13.339162893904783
43,0,1,Sofía conoció a la chica en el colegio en dos días.,"[('ĠSofÃŃa', 25.03625745115078), ('ĠconociÃ³', 14.708344294647741), ('Ġa', 0.44074664668950336), ('Ġla', 5.2618449755390095), ('Ġchica', 5.624736624026777), ('Ġen', 1.9069966840401555), ('Ġel', 2.2572134745077683), ('Ġcolegio', 5.101045324565904), ('Ġen', 2.1518667772597486), ('Ġdos', 10.2366722326367), ('ĠdÃŃas.', 3.258687884521451), 18.10735918736624]",5.624736624026777
43,1,1,Sofía conoció a una chica en el colegio en dos días.,"[('ĠSofÃŃa', 25.03625745115078), ('ĠconociÃ³', 14.708344294647741), ('Ġa', 0.44074664668950336), ('Ġuna', 5.768033600621575), ('Ġchica', 2.129183053864761), ('Ġen', 1.2019123787155588), ('Ġel', 2.3825480670985013), ('Ġcolegio', 4.764373119132776), ('Ġen', 2.106985357024083), ('Ġdos', 10.651239852194516), ('ĠdÃŃas.', 2.8549901704374405), 18.178638772877537]",2.129183053864761
43,3,0,Sofía conoció la chica en el colegio en dos días.,"[('ĠSofÃŃa', 25.03625745115078), ('ĠconociÃ³', 14.708344294647741), ('Ġla', 6.956925932430352), ('Ġchica', 10.162242268926896), ('Ġen', 1.8874955085568137), ('Ġel', 2.2143829151368943), ('Ġcolegio', 4.867019244473734), ('Ġen', 2.273735446483306), ('Ġdos', 9.608047438578392), ('ĠdÃŃas.', 3.2707158351748427), 17.716770076922316]",10.162242268926896
43,4,0,Sofía conoció una chica en el colegio en dos días.,"[('ĠSofÃŃa', 25.03625745115078), ('ĠconociÃ³', 14.708344294647741), ('Ġuna', 8.180389184819665), ('Ġchica', 2.8530876123622706), ('Ġen', 1.441648079930591), ('Ġel', 2.412630928422122), ('Ġcolegio', 4.766542508290759), ('Ġen', 2.190699578413485), ('Ġdos', 10.301307440414563), ('ĠdÃŃas.', 2.812734291094425), 17.869120564223834]",2.8530876123622706
43,2,1,Sofía conoció a la verdad en el colegio en dos días.,"[('ĠSofÃŃa', 25.03625745115078), ('ĠconociÃ³', 14.708344294647741), ('Ġa', 0.44074664668950336), ('Ġla', 5.2618449755390095), ('Ġverdad', 11.879034315663159), ('Ġen', 1.2288212285580686), ('Ġel', 2.5101775961823476), ('Ġcolegio', 6.4087910827676495), ('Ġen', 2.2945236487599225), ('Ġdos', 10.06256662793164), ('ĠdÃŃas.', 3.776912457450673), 18.433173440119795]",11.879034315663159
43,5,0,Sofía conoció la verdad en el colegio en dos días.,"[('ĠSofÃŃa', 25.03625745115078), ('ĠconociÃ³', 14.708344294647741), ('Ġla', 6.956925932430352), ('Ġverdad', 6.604779759968492), ('Ġen', 1.8079281650917622), ('Ġel', 2.8667309960552174), ('Ġcolegio', 6.1384013349423485), ('Ġen', 2.302676787293713), ('Ġdos', 10.019637694484473), ('ĠdÃŃas.', 3.8260265749534703), 18.405950994245323]",6.604779759968492
42,0,1,Ismael encontró a la conocida en la carretera en pocas horas.,"[('ĠIsmael', 27.70386521421053), ('ĠencontrÃ³', 14.15102832315138), ('Ġa', 1.7051851096121828), ('Ġla', 3.847342706640685), ('Ġconocida', 13.95897736072469), ('Ġen', 2.0425741226107346), ('Ġla', 2.3497348092097825), ('Ġcarretera', 7.555932562287669), ('Ġen', 2.1379196937032097), ('Ġpocas', 14.397573020399854), ('Ġhoras.', 0.9701995261880156), 19.104307185991864]",13.95897736072469
42,3,0,Ismael encontró la conocida en la carretera en pocas horas.,"[('ĠIsmael', 27.70386521421053), ('ĠencontrÃ³', 14.15102832315138), ('Ġla', 3.37556230655094), ('Ġconocida', 14.947137389856527), ('Ġen', 2.39775191387622), ('Ġla', 2.2885382225532696), ('Ġcarretera', 8.41245844631032), ('Ġen', 2.0310119385970835), ('Ġpocas', 14.602122306030044), ('Ġhoras.', 0.929301605732839), 19.335082106052123]",14.947137389856527
42,2,1,Ismael encontró a la dificultad en la carretera en pocas horas.,"[('ĠIsmael', 27.70386521421053), ('ĠencontrÃ³', 14.15102832315138), ('Ġa', 1.7051851096121828), ('Ġla', 3.847342706640685), ('Ġdificultad', 17.60926647359039), ('Ġen', 0.9329262919282066), ('Ġla', 2.6571875062266224), ('Ġcarretera', 9.390925533239527), ('Ġen', 1.8771612663384352), ('Ġpocas', 13.16203452212816), ('Ġhoras.', 0.9781972354010888), 19.322297259752283]",17.60926647359039
42,5,0,Ismael encontró la dificultad en la carretera en pocas horas.,"[('ĠIsmael', 27.70386521421053), ('ĠencontrÃ³', 14.15102832315138), ('Ġla', 3.37556230655094), ('Ġdificultad', 12.925500591021109), ('Ġen', 1.0138837559325515), ('Ġla', 2.6186341553827064), ('Ġcarretera', 10.102526452894312), ('Ġen', 1.8863521463960462), ('Ġpocas', 13.252901899676827), ('Ġhoras.', 1.0519673554241096), 19.57668058226178]",12.925500591021109
5,0,1,Manuel abrazó a la señora en el parque en pocos instantes.,"[('ĠManuel', 24.278617463790624), ('ĠabrazÃ³', 8.924178033444631), ('Ġa', 1.5213485545386551), ('Ġla', 3.593714387968473), ('ĠseÃ±ora', 7.685057136555466), ('Ġen', 1.8282438271202732), ('Ġel', 2.30437300918351), ('Ġparque', 6.606302838324534), ('Ġen', 2.3356034462428443), ('Ġpocos', 11.742411297817744), ('Ġinstantes.', 3.799149642224583), 19.237960751387483]",7.685057136555466
5,1,1,Manuel abrazó a una señora en el parque en pocos instantes.,"[('ĠManuel', 24.278617463790624), ('ĠabrazÃ³', 8.924178033444631), ('Ġa', 1.5213485545386551), ('Ġuna', 5.7753851710153565), ('ĠseÃ±ora', 8.315242845153005), ('Ġen', 1.5437996749813232), ('Ġel', 2.434291971315642), ('Ġparque', 4.593970644866094), ('Ġen', 2.271425909379729), ('Ġpocos', 12.241181623237992), ('Ġinstantes.', 4.128505619698682), 19.277574891221917]",8.315242845153005
5,3,0,Manuel abrazó la señora en el parque en pocos instantes.,"[('ĠManuel', 24.278617463790624), ('ĠabrazÃ³', 8.924178033444631), ('Ġla', 3.0162358584155586), ('ĠseÃ±ora', 15.064708857569963), ('Ġen', 1.8210545975999903), ('Ġel', 2.5757643839674356), ('Ġparque', 7.437897429347506), ('Ġen', 2.2421935416773153), ('Ġpocos', 11.798587710895571), ('Ġinstantes.', 3.646329384312234), 19.222850355682674]",15.064708857569963
5,4,0,Manuel abrazó una señora en el parque en pocos instantes.,"[('ĠManuel', 24.278617463790624), ('ĠabrazÃ³', 8.924178033444631), ('Ġuna', 6.201366935145637), ('ĠseÃ±ora', 14.95542832948932), ('Ġen', 1.577236730068095), ('Ġel', 2.6778711717152888), ('Ġparque', 5.333705518444923), ('Ġen', 2.2899739050588974), ('Ġpocos', 11.94740223489535), ('Ġinstantes.', 4.069193446947674), 19.405120320789493]",14.95542832948932
47,0,1,Marta descartó a la aspirante en la selección en un día.,"[('ĠMarta', 30.26786787666811), ('ĠdescartÃ³', 20.03984224378619), ('Ġa', 4.766657736666837), ('Ġla', 3.384348900183521), ('Ġaspirante', 10.345941065897083), ('Ġen', 2.2949777671580396), ('Ġla', 2.902789910531019), ('ĠselecciÃ³n', 8.846153976297098), ('Ġen', 2.725474865918771), ('Ġun', 4.899234690668053), ('ĠdÃŃa.', 7.056701667328411), 18.29265123161402]",10.345941065897083
47,1,1,Marta descartó a una aspirante en la selección en un día.,"[('ĠMarta', 30.26786787666811), ('ĠdescartÃ³', 20.03984224378619), ('Ġa', 4.766657736666837), ('Ġuna', 6.717522642776305), ('Ġaspirante', 10.038828206598348), ('Ġen', 1.97099275502155), ('Ġla', 2.3723847523457637), ('ĠselecciÃ³n', 7.162675656963565), ('Ġen', 2.798630817980701), ('Ġun', 4.59374053207924), ('ĠdÃŃa.', 6.821863829124167), 18.069936450469093]",10.038828206598348
47,3,0,Marta descartó la aspirante en la selección en un día.,"[('ĠMarta', 30.26786787666811), ('ĠdescartÃ³', 20.03984224378619), ('Ġla', 2.486098305235046), ('Ġaspirante', 19.718130121221012), ('Ġen', 2.5694998442503203), ('Ġla', 2.894927551664175), ('ĠselecciÃ³n', 8.767285484333827), ('Ġen', 2.8899176970445413), ('Ġun', 5.264225903357555), ('ĠdÃŃa.', 7.106543959374961), 18.34929853318991]",19.718130121221012
47,4,0,Marta descartó una aspirante en la selección en un día.,"[('ĠMarta', 30.26786787666811), ('ĠdescartÃ³', 20.03984224378619), ('Ġuna', 4.926095629010411), ('Ġaspirante', 17.835862559199985), ('Ġen', 2.059390073847119), ('Ġla', 2.293693230530231), ('ĠselecciÃ³n', 6.525080935766857), ('Ġen', 2.909521383145227), ('Ġun', 5.121454161778492), ('ĠdÃŃa.', 6.660597933184573), 18.073250900116523]",17.835862559199985
47,2,1,Marta descartó a la sospecha en la selección en un día.,"[('ĠMarta', 30.26786787666811), ('ĠdescartÃ³', 20.03984224378619), ('Ġa', 4.766657736666837), ('Ġla', 3.384348900183521), ('Ġsospecha', 14.29040719099422), ('Ġen', 2.155339450945971), ('Ġla', 2.6567948698347026), ('ĠselecciÃ³n', 9.883680593463199), ('Ġen', 2.601550402078125), ('Ġun', 5.251056847815687), ('ĠdÃŃa.', 6.683517373134457), 18.022410420764366]",14.29040719099422
47,5,0,Marta descartó la sospecha en la selección en un día.,"[('ĠMarta', 30.26786787666811), ('ĠdescartÃ³', 20.03984224378619), ('Ġla', 2.486098305235046), ('Ġsospecha', 11.136196531097465), ('Ġen', 2.5990056177889707), ('Ġla', 3.0237336140625737), ('ĠselecciÃ³n', 11.1549405762497), ('Ġen', 2.818376984541683), ('Ġun', 5.560649696939864), ('ĠdÃŃa.', 7.085437560530474), 18.25931549043198]",11.136196531097465
9,0,1,Carlos quemó a la bruja en la plaza en pocos minutos.,"[('ĠCarlos', 23.69658414571226), ('ĠquemÃ³', 10.813259806066819), ('Ġa', 2.9831935196358907), ('Ġla', 4.140378785966298), ('Ġbruja', 7.758836317914404), ('Ġen', 1.295358317229415), ('Ġla', 2.5253748431258396), ('Ġplaza', 6.462922278161416), ('Ġen', 2.471639295611868), ('Ġpocos', 12.124269193042663), ('Ġminutos.', 1.415637569372333), 18.001604303628284]",7.758836317914404
9,1,1,Carlos quemó a una bruja en la plaza en pocos minutos.,"[('ĠCarlos', 23.69658414571226), ('ĠquemÃ³', 10.813259806066819), ('Ġa', 2.9831935196358907), ('Ġuna', 5.322765014092935), ('Ġbruja', 6.841994054442358), ('Ġen', 1.0287340010056387), ('Ġla', 2.9620833371730844), ('Ġplaza', 5.909308749172829), ('Ġen', 2.519796695125747), ('Ġpocos', 12.895993871577877), ('Ġminutos.', 1.4942667474769278), 18.05636701931602]",6.841994054442358
9,3,0,Carlos quemó la bruja en la plaza en pocos minutos.,"[('ĠCarlos', 23.69658414571226), ('ĠquemÃ³', 10.813259806066819), ('Ġla', 3.5402422300928125), ('Ġbruja', 12.797965136447283), ('Ġen', 1.3606155513214742), ('Ġla', 2.3684260556882033), ('Ġplaza', 6.0774513714071725), ('Ġen', 2.4102798843806506), ('Ġpocos', 11.61071799067666), ('Ġminutos.', 1.4207521614263423), 18.277060660348003]",12.797965136447283
9,4,0,Carlos quemó una bruja en la plaza en pocos minutos.,"[('ĠCarlos', 23.69658414571226), ('ĠquemÃ³', 10.813259806066819), ('Ġuna', 4.000293757359015), ('Ġbruja', 11.990747366357605), ('Ġen', 0.7551917171370103), ('Ġla', 2.6522718980996616), ('Ġplaza', 5.164592570094411), ('Ġen', 2.5333040109823433), ('Ġpocos', 12.736710419654779), ('Ġminutos.', 1.3253439044491135), 18.251141499001772]",11.990747366357605
