id,type,sentence,hasQuestion,question,answer,oov,gru_all,gru_obj,tf_all,tf_obj
25,3,Pedro observó la secretaria en la oficina durante una hora.,True,Pedro observó durante unos minutos.,NO,False,"[13.3286, 14.2362, 2.5429, 14.6691, 4.5335, 1.4442, 7.5376, 8.6907, 3.553, 7.3334]",14.6691,"[13.7966, 15.5229, 1.9164, 16.6441, 5.375, 1.692, 7.3864, 9.1193, 3.2255, 4.6839]",16.6441
25,4,Pedro observó una secretaria en la oficina durante una hora.,True,Pedro observó durante unos minutos.,NO,False,"[13.3286, 14.2362, 4.0282, 14.8813, 3.4149, 1.348, 8.0098, 8.8289, 3.1479, 6.614]",14.8813,"[13.7966, 15.5229, 2.9357, 17.0163, 4.507, 1.6431, 7.4585, 9.2314, 3.1207, 4.6087]",17.0163
25,5,Pedro observó la planta en la oficina durante una hora.,True,Pedro observó durante unos minutos.,NO,False,"[13.3286, 14.2362, 2.5429, 15.1042, 4.4057, 1.8749, 7.8719, 8.6936, 2.9435, 6.4782]",15.1042,"[13.7966, 15.5229, 1.9164, 17.1334, 4.2097, 1.6539, 6.9647, 8.8391, 3.2874, 4.4299]",17.1334
26,0,Juan escuchó a la vecina en el balcón durante una noche.,False,,,False,"[13.396, 14.6506, 1.8697, 2.0004, 13.8567, 3.1409, 1.5145, 8.3634, 6.024, 2.8036, 4.949]",13.8567,"[13.8078, 14.9101, 1.2926, 1.9518, 13.8041, 3.7655, 0.9766, 5.8638, 5.9702, 2.7056, 3.6422]",13.8041
26,1,Juan escuchó a una vecina en el balcón durante una noche.,False,,,False,"[13.396, 14.6506, 1.8697, 3.7427, 13.1268, 2.4632, 1.2466, 8.2542, 6.0769, 2.3915, 4.7121]",13.1268,"[13.8078, 14.9101, 1.2926, 4.0213, 12.1472, 3.4795, 0.9699, 5.756, 5.9732, 2.6366, 3.6177]",12.1472
26,2,Juan escuchó a la alarma en el balcón durante una noche.,False,,,False,"[13.396, 14.6506, 1.8697, 2.0004, 14.9718, 3.1527, 1.7212, 8.7732, 6.2991, 2.8643, 5.2627]",14.9718,"[13.8078, 14.9101, 1.2926, 1.9518, 15.2171, 2.5368, 1.04, 7.4456, 5.7062, 2.9885, 4.4414]",15.2171
26,3,Juan escuchó la vecina en el balcón durante una noche.,False,,,False,"[13.396, 14.6506, 3.4081, 14.4849, 3.3849, 1.565, 7.8963, 6.2137, 2.6784, 4.7827]",14.4849,"[13.8078, 14.9101, 2.6888, 14.9519, 3.699, 0.9382, 5.8169, 5.9749, 2.7198, 3.6361]",14.9519
26,4,Juan escuchó una vecina en el balcón durante una noche.,False,,,False,"[13.396, 14.6506, 5.0386, 14.0979, 2.4082, 1.2689, 8.0578, 6.3064, 2.2343, 4.5722]",14.0979,"[13.8078, 14.9101, 4.6143, 13.623, 3.3522, 0.9336, 5.6686, 6.0251, 2.647, 3.6113]",13.623
26,5,Juan escuchó la alarma en el balcón durante una noche.,False,,,False,"[13.396, 14.6506, 3.4081, 13.9594, 3.1084, 1.773, 8.3113, 6.3822, 2.7525, 5.0882]",13.9594,"[13.8078, 14.9101, 2.6888, 15.0361, 2.4236, 1.0066, 7.3818, 5.7235, 2.9894, 4.4725]",15.0361
27,0,Felipe anunció a la cantante en el escenario en cinco minutos.,True,Felipe es presentador de teatro.,SI,False,"[13.3767, 14.2702, 2.7057, 1.5922, 14.9339, 1.9065, 1.2026, 6.4729, 3.9484, 7.233, 2.6574]",14.9339,"[13.8771, 15.7098, 2.5162, 1.63, 14.9409, 4.1065, 0.8626, 5.8432, 3.9212, 7.0538, 2.2243]",14.9409
27,1,Felipe anunció a una cantante en el escenario en cinco minutos.,True,Felipe es presentador de teatro.,SI,False,"[13.3767, 14.2702, 2.7057, 3.645, 15.4376, 1.6301, 1.0473, 6.616, 3.8101, 6.9918, 2.7046]",15.4376,"[13.8771, 15.7098, 2.5162, 4.2682, 15.797, 3.8464, 0.8072, 5.6978, 3.8046, 7.08, 2.1603]",15.797
27,2,Felipe anunció a la actuación en el escenario en cinco minutos.,True,Felipe es presentador de teatro.,SI,False,"[13.3767, 14.2702, 2.7057, 1.5922, 15.8045, 3.052, 1.4538, 6.6768, 4.6189, 7.127, 2.9472]",15.8045,"[13.8771, 15.7098, 2.5162, 1.63, 17.7562, 3.3957, 0.834, 6.5369, 4.0192, 7.0396, 2.1089]",17.7562
27,3,Felipe anunció la cantante en el escenario en cinco minutos.,True,Felipe es presentador de teatro.,SI,False,"[13.3767, 14.2702, 3.4446, 15.8372, 2.6673, 1.3111, 6.6577, 4.3815, 7.0847, 2.5789]",15.8372,"[13.8771, 15.7098, 2.7313, 17.2648, 4.0191, 0.8259, 5.7835, 3.7903, 7.0732, 2.2319]",17.2648
27,4,Felipe anunció una cantante en el escenario en cinco minutos.,True,Felipe es presentador de teatro.,SI,False,"[13.3767, 14.2702, 4.4006, 16.6248, 1.7336, 1.0075, 7.0126, 4.2676, 7.1112, 2.5909]",16.6248,"[13.8771, 15.7098, 3.5064, 18.7886, 3.725, 0.7899, 5.6162, 3.6559, 7.0853, 2.1533]",18.7886
27,5,Felipe anunció la actuación en el escenario en cinco minutos.,True,Felipe es presentador de teatro.,SI,False,"[13.3767, 14.2702, 3.4446, 15.2016, 3.1087, 1.5485, 6.5884, 4.9285, 7.1118, 3.0209]",15.2016,"[13.8771, 15.7098, 2.7313, 17.9523, 2.9718, 0.8004, 6.4975, 3.8934, 7.0814, 2.1167]",17.9523
28,0,Anna comprendió a la maestra en la escuela en dos minutos.,True,Anna estaba en la escuela.,SI,False,"[13.3583, 12.6584, 2.7583, 1.6698, 13.3721, 2.9723, 1.7251, 5.9707, 4.1758, 7.0537, 3.7645]",13.3721,"[13.8086, 14.196, 2.2573, 1.9368, 13.6534, 2.7523, 1.7283, 3.8933, 3.608, 6.7013, 4.6463]",13.6534
28,1,Anna comprendió a una maestra en la escuela en dos minutos.,True,Anna estaba en la escuela.,SI,False,"[13.3583, 12.6584, 2.7583, 3.6633, 13.2018, 2.3104, 1.694, 6.6856, 4.0698, 6.7263, 3.8674]",13.2018,"[13.8086, 14.196, 2.2573, 4.0348, 13.4449, 2.6932, 1.7933, 4.4147, 3.4858, 6.762, 4.512]",13.4449
28,2,Anna comprendió a la tarea en la escuela en dos minutos.,True,Anna estaba en la escuela.,SI,False,"[13.3583, 12.6584, 2.7583, 1.6698, 13.8798, 3.4664, 1.6911, 8.068, 4.2415, 6.8935, 3.589]",13.8798,"[13.8086, 14.196, 2.2573, 1.9368, 14.2035, 3.776, 1.5955, 5.3946, 3.7771, 6.6452, 4.3911]",14.2035
28,3,Anna comprendió la maestra en la escuela en dos minutos.,True,Anna estaba en la escuela.,SI,False,"[13.3583, 12.6584, 3.0891, 13.6965, 3.2256, 1.5891, 5.7228, 4.3143, 6.9019, 3.6859]",13.6965,"[13.8086, 14.196, 3.6823, 14.302, 3.0167, 1.7311, 3.9215, 3.6276, 6.7844, 4.5359]",14.302
28,4,Anna comprendió una maestra en la escuela en dos minutos.,True,Anna estaba en la escuela.,SI,False,"[13.3583, 12.6584, 4.8039, 13.7632, 2.2436, 1.4819, 6.3185, 4.2758, 6.755, 3.7875]",13.7632,"[13.8086, 14.196, 4.5186, 14.697, 2.714, 1.8189, 4.361, 3.5107, 6.8577, 4.3883]",14.697
28,5,Anna comprendió la tarea en la escuela en dos minutos.,True,Anna estaba en la escuela.,SI,False,"[13.3583, 12.6584, 3.0891, 13.6645, 3.3236, 1.5747, 7.6997, 4.2726, 6.7721, 3.5514]",13.6645,"[13.8086, 14.196, 3.6823, 14.294, 3.4877, 1.5999, 5.3538, 3.8311, 6.6961, 4.283]",14.294
29,0,Alfonso miró a la granjera en la colina durante dos horas.,False,,,False,"[13.3301, 13.0159, 3.4647, 1.5679, 14.6036, 3.044, 1.4688, 9.2116, 5.9576, 4.4958, 2.1471]",14.6036,"[13.8613, 13.6687, 1.7868, 1.4694, 15.0063, 2.9815, 1.6849, 9.5843, 6.068, 4.334, 2.5779]",15.0063
29,1,Alfonso miró a una granjera en la colina durante dos horas.,False,,,False,"[13.3301, 13.0159, 3.4647, 4.0813, 14.3642, 2.3113, 1.3906, 9.7787, 5.7985, 4.3778, 2.3752]",14.3642,"[13.8613, 13.6687, 1.7868, 4.0084, 14.7042, 2.6587, 1.721, 9.6487, 6.0022, 4.4606, 2.5726]",14.7042
29,2,Alfonso miró a la estrella en la colina durante dos horas.,False,,,False,"[13.3301, 13.0159, 3.4647, 1.5679, 14.1145, 3.2717, 1.7845, 8.1889, 5.7155, 4.4779, 1.9698]",14.1145,"[13.8613, 13.6687, 1.7868, 1.4694, 14.4908, 4.043, 1.8121, 9.5376, 5.9712, 4.4371, 2.2923]",14.4908
29,3,Alfonso miró la granjera en la colina durante dos horas.,False,,,False,"[13.3301, 13.0159, 5.0933, 14.1987, 3.3917, 1.3246, 9.1543, 6.1143, 4.6015, 2.0334]",14.1987,"[13.8613, 13.6687, 5.6636, 14.9708, 3.2261, 1.6914, 9.5523, 6.2967, 4.3253, 2.5234]",14.9708
29,4,Alfonso miró una granjera en la colina durante dos horas.,False,,,False,"[13.3301, 13.0159, 7.4074, 14.5639, 2.3279, 1.2158, 9.8618, 6.0483, 4.3597, 2.3166]",14.5639,"[13.8613, 13.6687, 6.8567, 15.3948, 2.6566, 1.7803, 9.5862, 6.268, 4.4219, 2.511]",15.3948
29,5,Alfonso miró la estrella en la colina durante dos horas.,False,,,False,"[13.3301, 13.0159, 5.0933, 14.0417, 4.2345, 1.7095, 7.9063, 5.8119, 4.4868, 1.7917]",14.0417,"[13.8613, 13.6687, 5.6636, 14.9138, 4.2209, 1.8069, 9.4547, 6.158, 4.413, 2.2494]",14.9138
30,0,Carlos esperó a la profesora en la esquina durante una hora.,False,,,False,"[13.3023, 13.6696, 1.861, 1.793, 13.9447, 3.059, 1.6947, 9.1248, 7.6347, 2.9235, 6.0773]",13.9447,"[13.8605, 14.2849, 1.1993, 1.8399, 14.1738, 2.6848, 1.5088, 7.8746, 7.3083, 3.1745, 4.4569]",14.1738
30,1,Carlos esperó a una profesora en la esquina durante una hora.,False,,,False,"[13.3023, 13.6696, 1.861, 3.8641, 13.2412, 2.1825, 1.6388, 10.3336, 7.2943, 2.5166, 5.6919]",13.2412,"[13.8605, 14.2849, 1.1993, 3.8011, 12.8117, 2.5167, 1.5587, 7.9976, 7.4772, 3.0999, 4.4261]",12.8117
30,2,Carlos esperó a la furgoneta en la esquina durante una hora.,False,,,False,"[13.3023, 13.6696, 1.861, 1.793, 14.4617, 2.6739, 1.9138, 8.5204, 7.4118, 2.8978, 6.0569]",14.4617,"[13.8605, 14.2849, 1.1993, 1.8399, 14.4992, 2.29, 1.8331, 7.3479, 7.0007, 3.1134, 4.0777]",14.4992
30,3,Carlos esperó la profesora en la esquina durante una hora.,False,,,False,"[13.3023, 13.6696, 3.4602, 14.5296, 3.3056, 1.5288, 8.9807, 7.8206, 2.7976, 6.122]",14.5296,"[13.8605, 14.2849, 3.5135, 15.2359, 2.8421, 1.5458, 7.7645, 7.3752, 3.1285, 4.5829]",15.2359
30,4,Carlos esperó una profesora en la esquina durante una hora.,False,,,False,"[13.3023, 13.6696, 5.2423, 14.0519, 2.1847, 1.4203, 10.0698, 7.6025, 2.4324, 5.6765]",14.0519,"[13.8605, 14.2849, 4.1191, 14.3192, 2.5044, 1.6096, 7.8454, 7.5562, 3.0483, 4.5451]",14.3192
30,5,Carlos esperó la furgoneta en la esquina durante una hora.,False,,,False,"[13.3023, 13.6696, 3.4602, 14.2681, 2.9146, 1.7235, 8.2514, 7.5592, 2.7267, 6.0896]",14.2681,"[13.8605, 14.2849, 3.5135, 14.5198, 2.2951, 1.8486, 7.3102, 7.0125, 3.0747, 4.1454]",14.5198
31,0,Miguel recibió a la invitada en la casa en un día.,True,Miguel tuvo que esperar una semana.,NO,False,"[13.3584, 14.6944, 1.6207, 2.1419, 14.7513, 2.8761, 1.6909, 5.498, 4.8213, 2.638, 5.2324]",14.7513,"[13.7441, 14.7501, 1.4894, 1.3853, 13.9546, 3.4265, 1.4717, 4.2839, 5.9194, 2.8306, 4.7337]",13.9546
31,1,Miguel recibió a una invitada en la casa en un día.,True,Miguel tuvo que esperar una semana.,NO,False,"[13.3584, 14.6944, 1.6207, 3.2534, 14.1309, 2.1107, 1.6561, 4.8417, 4.7559, 2.3648, 5.262]",14.1309,"[13.7441, 14.7501, 1.4894, 3.8642, 13.5701, 2.947, 1.4973, 3.9811, 5.7813, 2.7657, 4.754]",13.5701
31,2,Miguel recibió a la caja en la casa en un día.,True,Miguel tuvo que esperar una semana.,NO,False,"[13.3584, 14.6944, 1.6207, 2.1419, 14.7871, 3.0881, 2.2945, 6.7075, 4.522, 2.5443, 5.2148]",14.7871,"[13.7441, 14.7501, 1.4894, 1.3853, 15.5258, 4.2525, 1.5011, 3.9014, 5.7692, 2.5195, 4.6948]",15.5258
31,3,Miguel recibió la invitada en la casa en un día.,True,Miguel tuvo que esperar una semana.,NO,False,"[13.3584, 14.6944, 3.1859, 14.4252, 2.9715, 1.5099, 5.005, 4.976, 2.5665, 5.1925]",14.4252,"[13.7441, 14.7501, 2.498, 14.3825, 3.405, 1.4763, 4.3044, 6.069, 2.8039, 4.7775]",14.3825
31,4,Miguel recibió una invitada en la casa en un día.,True,Miguel tuvo que esperar una semana.,NO,False,"[13.3584, 14.6944, 2.8891, 14.3988, 2.2501, 1.3777, 4.8376, 5.1551, 2.4274, 5.0907]",14.3988,"[13.7441, 14.7501, 3.0561, 14.3768, 3.1217, 1.5149, 3.9529, 5.8821, 2.7444, 4.7964]",14.3768
31,5,Miguel recibió la caja en la casa en un día.,True,Miguel tuvo que esperar una semana.,NO,False,"[13.3584, 14.6944, 3.1859, 15.006, 2.9845, 2.1699, 6.4849, 4.6619, 2.4338, 5.1867]",15.006,"[13.7441, 14.7501, 2.498, 16.3862, 4.0603, 1.5095, 3.8922, 5.9071, 2.5067, 4.7064]",16.3862
32,0,Martín buscó a la médica en el hospital durante dos horas.,True,Martin estaba en el hospital.,SI,False,"[13.3482, 13.4526, 2.3449, 2.0906, 14.4083, 2.9726, 1.633, 5.3633, 6.2852, 4.3774, 2.0729]",14.4083,"[13.7192, 14.0865, 2.159, 2.0951, 15.2473, 2.4833, 0.9804, 4.742, 6.6196, 4.4352, 2.4042]",15.2473
32,1,Martín buscó a una médica en el hospital durante dos horas.,True,Martin estaba en el hospital.,SI,False,"[13.3482, 13.4526, 2.3449, 3.6566, 13.8616, 2.3673, 1.3038, 4.7288, 6.5205, 4.3328, 2.1176]",13.8616,"[13.7192, 14.0865, 2.159, 3.9144, 13.6616, 3.0736, 0.9996, 4.5678, 6.5603, 4.5303, 2.4192]",13.6616
32,2,Martín buscó a la escalera en el hospital durante dos horas.,True,Martin estaba en el hospital.,SI,False,"[13.3482, 13.4526, 2.3449, 2.0906, 14.7533, 3.5562, 1.8137, 5.4549, 6.4113, 4.4889, 1.6959]",14.7533,"[13.7192, 14.0865, 2.159, 2.0951, 14.8271, 3.1798, 1.1302, 4.571, 6.5858, 4.2677, 2.0575]",14.8271
32,3,Martín buscó la médica en el hospital durante dos horas.,True,Martin estaba en el hospital.,SI,False,"[13.3482, 13.4526, 2.8036, 15.6415, 2.884, 1.5786, 4.9438, 6.3611, 4.5649, 2.0349]",15.6415,"[13.7192, 14.0865, 3.0984, 16.1992, 2.2788, 0.9454, 4.6895, 6.6544, 4.316, 2.3304]",16.1992
32,4,Martín buscó una médica en el hospital durante dos horas.,True,Martin estaba en el hospital.,SI,False,"[13.3482, 13.4526, 4.2531, 14.9499, 2.2273, 1.2434, 4.5796, 6.5824, 4.2414, 2.1796]",14.9499,"[13.7192, 14.0865, 3.0296, 14.9794, 2.9652, 0.9632, 4.4492, 6.6276, 4.4051, 2.347]",14.9794
32,5,Martín buscó la escalera en el hospital durante dos horas.,True,Martin estaba en el hospital.,SI,False,"[13.3482, 13.4526, 2.8036, 14.2559, 3.3786, 1.7752, 4.9802, 6.4901, 4.6608, 1.6584]",14.2559,"[13.7192, 14.0865, 3.0984, 15.2475, 2.9901, 1.0684, 4.5698, 6.6251, 4.1102, 2.0091]",15.2475
33,0,Marco imaginó a la amiga en la playa durante dos minutos.,False,,,False,"[13.574, 14.2427, 2.4927, 1.6427, 14.9604, 3.7329, 1.6928, 5.8467, 5.916, 4.6801, 4.7558]",14.9604,"[14.1365, 14.6008, 3.7106, 1.574, 15.0589, 4.3629, 1.4811, 6.2205, 5.8671, 4.6115, 5.3983]",15.0589
33,1,Marco imaginó a una amiga en la playa durante dos minutos.,False,,,False,"[13.574, 14.2427, 2.4927, 3.9005, 14.3449, 3.3863, 1.6837, 5.6215, 5.9446, 4.4374, 4.6532]",14.3449,"[14.1365, 14.6008, 3.7106, 4.7236, 12.0935, 3.8075, 1.4901, 6.439, 6.0939, 4.6252, 5.3926]",12.0935
33,2,Marco imaginó a la fiesta en la playa durante dos minutos.,False,,,False,"[13.574, 14.2427, 2.4927, 1.6427, 14.3665, 3.4561, 1.6012, 4.3644, 5.804, 4.77, 4.7003]",14.3665,"[14.1365, 14.6008, 3.7106, 1.574, 14.3939, 3.4703, 1.4386, 5.2026, 5.6823, 4.5994, 5.8914]",14.3939
33,3,Marco imaginó la amiga en la playa durante dos minutos.,False,,,False,"[13.574, 14.2427, 4.1119, 15.5167, 3.8858, 1.6622, 5.9616, 6.0615, 4.6719, 4.5616]",15.5167,"[14.1365, 14.6008, 2.2493, 16.6941, 4.2893, 1.4527, 6.1778, 6.1257, 4.519, 5.3371]",16.6941
33,4,Marco imaginó una amiga en la playa durante dos minutos.,False,,,False,"[13.574, 14.2427, 6.3841, 15.0348, 3.5529, 1.5724, 5.6851, 6.2125, 4.4647, 4.4704]",15.0348,"[14.1365, 14.6008, 4.6784, 13.795, 3.7745, 1.5118, 6.2891, 6.3438, 4.5183, 5.3121]",13.795
33,5,Marco imaginó la fiesta en la playa durante dos minutos.,False,,,False,"[13.574, 14.2427, 4.1119, 14.323, 3.658, 1.5468, 4.2535, 5.9255, 4.8601, 4.4432]",14.323,"[14.1365, 14.6008, 2.2493, 14.9215, 3.3128, 1.445, 5.1526, 5.928, 4.6087, 5.8232]",14.9215
34,0,Carmen odió a la vendedora en el cine durante la película.,True,Carmen vio una representación teatral.,NO,False,"[13.3714, 14.0598, 3.4311, 1.9006, 14.0114, 3.0581, 1.6178, 6.381, 6.3935, 1.6393, 6.7736]",14.0114,"[13.9676, 14.3272, 3.7769, 1.7091, 13.9281, 3.2257, 1.0249, 6.1728, 6.4403, 1.8231, 7.0772]",13.9281
34,1,Carmen odió a una vendedora en el cine durante la película.,True,Carmen vio una representación teatral.,NO,False,"[13.3714, 14.0598, 3.4311, 4.1028, 13.6111, 2.2248, 1.3282, 6.5137, 6.3303, 1.8302, 6.7919]",13.6111,"[13.9676, 14.3272, 3.7769, 3.8809, 13.4566, 2.4511, 0.9975, 6.1981, 6.5576, 1.9087, 7.1067]",13.4566
34,2,Carmen odió a la música en el cine durante la película.,True,Carmen vio una representación teatral.,NO,False,"[13.3714, 14.0598, 3.4311, 1.9006, 15.0695, 2.5743, 1.606, 6.6009, 6.0082, 1.8148, 7.0584]",15.0695,"[13.9676, 14.3272, 3.7769, 1.7091, 14.2721, 2.3526, 1.0466, 5.5478, 6.5735, 1.8479, 6.7587]",14.2721
34,3,Carmen odió la vendedora en el cine durante la película.,True,Carmen vio una representación teatral.,NO,False,"[13.3714, 14.0598, 4.7063, 13.7385, 3.4227, 1.71, 6.2056, 6.3031, 1.5495, 7.0398]",13.7385,"[13.9676, 14.3272, 4.2311, 14.2043, 3.5515, 0.9958, 6.0587, 6.661, 1.8233, 7.067]",14.2043
34,4,Carmen odió una vendedora en el cine durante la película.,True,Carmen vio una representación teatral.,NO,False,"[13.3714, 14.0598, 6.8781, 13.7925, 2.2707, 1.3829, 6.3392, 6.3937, 1.848, 7.04]",13.7925,"[13.9676, 14.3272, 5.7987, 14.1341, 2.584, 0.9784, 6.0716, 6.7986, 1.9244, 7.093]",14.1341
34,5,Carmen odió la música en el cine durante la película.,True,Carmen vio una representación teatral.,NO,False,"[13.3714, 14.0598, 4.7063, 14.4016, 2.8043, 1.5919, 6.5213, 5.794, 1.7151, 7.2523]",14.4016,"[13.9676, 14.3272, 4.2311, 14.4757, 2.406, 1.009, 5.3963, 6.7542, 1.8664, 6.7435]",14.4757
35,0,Carlos vigiló a la niña en la habitación durante unas horas.,False,,,False,"[13.3023, 13.7241, 2.2256, 1.5433, 14.0197, 2.6655, 1.9586, 8.5811, 7.2173, 5.8178, 1.5493]",14.0197,"[13.8605, 14.6575, 1.283, 1.5361, 14.015, 2.3148, 1.8359, 7.7482, 6.5459, 5.4885, 0.9398]",14.015
35,1,Carlos vigiló a una niña en la habitación durante unas horas.,False,,,False,"[13.3023, 13.7241, 2.2256, 3.9445, 12.9456, 2.1502, 1.8495, 8.8765, 6.9023, 5.5373, 1.5848]",12.9456,"[13.8605, 14.6575, 1.283, 3.787, 13.051, 2.1364, 1.8991, 7.412, 6.8358, 5.3117, 0.9048]",13.051
35,2,Carlos vigiló a la operación en la habitación durante unas horas.,False,,,False,"[13.3023, 13.7241, 2.2256, 1.5433, 14.4131, 3.9828, 1.6875, 10.4722, 7.7164, 6.1568, 1.2752]",14.4131,"[13.8605, 14.6575, 1.283, 1.5361, 15.9516, 3.8269, 1.492, 9.2784, 6.6052, 5.8128, 0.7799]",15.9516
35,3,Carlos vigiló la niña en la habitación durante unas horas.,False,,,False,"[13.3023, 13.7241, 4.1215, 14.5343, 3.2688, 1.8015, 7.9477, 6.9511, 5.9135, 1.3791]",14.5343,"[13.8605, 14.6575, 2.5585, 14.5946, 2.4431, 1.7942, 7.7378, 6.5844, 5.5436, 0.9221]",14.5946
35,4,Carlos vigiló una niña en la habitación durante unas horas.,False,,,False,"[13.3023, 13.7241, 6.1909, 13.7763, 2.2673, 1.6092, 8.4905, 7.0594, 5.4466, 1.5673]",13.7763,"[13.8605, 14.6575, 4.3998, 14.4917, 2.2709, 1.8768, 7.3121, 6.871, 5.3703, 0.886]",14.4917
35,5,Carlos vigiló la operación en la habitación durante unas horas.,False,,,False,"[13.3023, 13.7241, 4.1215, 14.0822, 3.8237, 1.5842, 9.8755, 7.378, 6.2713, 1.2095]",14.0822,"[13.8605, 14.6575, 2.5585, 15.6462, 3.691, 1.5041, 9.1256, 6.6632, 5.8756, 0.7814]",15.6462
36,0,Irene oyó a la niña en la sala durante una noche.,False,,,False,"[13.2851, 13.4554, 2.6569, 1.6826, 13.5202, 2.7162, 1.9684, 6.6599, 7.4305, 2.8751, 4.6292]",13.5202,"[13.7002, 14.8283, 2.2758, 1.7391, 13.4743, 2.4668, 1.8682, 5.4784, 7.1739, 3.0992, 4.195]",13.4743
36,1,Irene oyó a una niña en la sala durante una noche.,False,,,False,"[13.2851, 13.4554, 2.6569, 3.8821, 12.4723, 2.1781, 1.8876, 6.7608, 7.3483, 2.5418, 4.04]",12.4723,"[13.7002, 14.8283, 2.2758, 3.9162, 12.6967, 2.3501, 1.9167, 6.0367, 7.3407, 3.0483, 4.1413]",12.6967
36,2,Irene oyó a la discusión en la sala durante una noche.,False,,,False,"[13.2851, 13.4554, 2.6569, 1.6826, 14.1046, 2.7031, 1.3749, 6.4854, 8.3161, 3.1584, 6.1453]",14.1046,"[13.7002, 14.8283, 2.2758, 1.7391, 13.54, 3.2438, 1.457, 5.8356, 7.5062, 3.332, 5.4606]",13.54
36,3,Irene oyó la niña en la sala durante una noche.,False,,,False,"[13.2851, 13.4554, 2.9488, 14.1194, 3.1473, 1.8006, 6.4479, 7.381, 2.7133, 4.379]",14.1194,"[13.7002, 14.8283, 2.703, 14.0587, 2.6071, 1.8341, 5.5609, 7.2886, 3.0881, 4.1716]",14.0587
36,4,Irene oyó una niña en la sala durante una noche.,False,,,False,"[13.2851, 13.4554, 4.9329, 13.3633, 2.1869, 1.6271, 6.4641, 7.4102, 2.4018, 4.029]",13.3633,"[13.7002, 14.8283, 3.7909, 14.0836, 2.3797, 1.9136, 6.0329, 7.5124, 3.0256, 4.1052]",14.0836
36,5,Irene oyó la discusión en la sala durante una noche.,False,,,False,"[13.2851, 13.4554, 2.9488, 13.9561, 2.6504, 1.2614, 6.5457, 8.2598, 3.0381, 5.9741]",13.9561,"[13.7002, 14.8283, 2.703, 14.1512, 3.1616, 1.5162, 5.9508, 7.5945, 3.2875, 5.4888]",14.1512
37,0,Isabel vió a la estudiante desde su ventana durante una mañana.,True,Isabel miraba por la ventana.,SI,False,"[13.3993, 13.4532, 4.3622, 1.8419, 13.84, 5.6129, 3.9125, 9.859, 5.1697, 3.0003, 5.2766]",13.84,"[13.9532, 14.3476, 4.1586, 1.8787, 15.5437, 6.082, 3.7089, 9.439, 6.5983, 3.0956, 7.3184]",15.5437
37,1,Isabel vió a una estudiante desde su ventana durante una mañana.,True,Isabel miraba por la ventana.,SI,False,"[13.3993, 13.4532, 4.3622, 4.0588, 13.0042, 5.8932, 3.8802, 10.066, 5.058, 2.6697, 4.882]",13.0042,"[13.9532, 14.3476, 4.1586, 4.0005, 14.0965, 6.7641, 3.7641, 9.2417, 6.7364, 3.0493, 7.4497]",14.0965
37,2,Isabel vió a la tormenta desde su ventana durante una mañana.,True,Isabel miraba por la ventana.,SI,False,"[13.3993, 13.4532, 4.3622, 1.8419, 13.8673, 5.5238, 3.7285, 9.6346, 5.2231, 3.0498, 5.0685]",13.8673,"[13.9532, 14.3476, 4.1586, 1.8787, 14.2487, 6.6293, 3.9369, 9.6705, 6.0564, 3.0595, 7.0547]",14.2487
37,3,Isabel vió la estudiante desde su ventana durante una mañana.,True,Isabel miraba por la ventana.,SI,False,"[13.3993, 13.4532, 4.4932, 13.9563, 6.0561, 3.8479, 9.9012, 5.2149, 2.9693, 5.5005]",13.9563,"[13.9532, 14.3476, 2.4912, 16.6155, 6.1271, 3.8642, 9.4592, 6.5562, 3.0525, 7.3606]",16.6155
37,4,Isabel vió una estudiante desde su ventana durante una mañana.,True,Isabel miraba por la ventana.,SI,False,"[13.3993, 13.4532, 6.5936, 13.7918, 5.9855, 3.8106, 10.045, 5.1725, 2.6481, 5.2255]",13.7918,"[13.9532, 14.3476, 3.9518, 15.2689, 6.7662, 3.8926, 9.2682, 6.6935, 3.003, 7.5087]",15.2689
37,5,Isabel vió la tormenta desde su ventana durante una mañana.,True,Isabel miraba por la ventana.,SI,False,"[13.3993, 13.4532, 4.4932, 13.5929, 6.2757, 3.6764, 9.4995, 5.3371, 2.9929, 5.2005]",13.5929,"[13.9532, 14.3476, 2.4912, 14.6573, 6.6989, 3.9697, 9.682, 6.0215, 2.9881, 7.0627]",14.6573
38,0,Unai amó a la jovencita en su pueblo durante varios años.,False,,,False,"[13.438, 13.0915, 2.6695, 1.6076, 13.2996, 2.2249, 3.8941, 6.3422, 5.2748, 6.1469, 1.0831]",13.2996,"[13.8495, 13.3478, 2.1103, 1.6781, 13.4202, 4.7067, 2.9501, 6.8587, 5.9876, 5.4134, 0.9773]",13.4202
38,1,Unai amó a una jovencita en su pueblo durante varios años.,False,,,False,"[13.438, 13.0915, 2.6695, 3.5566, 12.8196, 1.9787, 4.0039, 6.2664, 5.2183, 6.0074, 1.0994]",12.8196,"[13.8495, 13.3478, 2.1103, 3.5983, 11.9352, 3.997, 2.9852, 6.7432, 6.0979, 5.3994, 1.024]",11.9352
38,2,Unai amó a la vida en su pueblo durante varios años.,False,,,False,"[13.438, 13.0915, 2.6695, 1.6076, 14.5812, 5.9587, 4.53, 5.5497, 5.4376, 6.2674, 0.9258]",14.5812,"[13.8495, 13.3478, 2.1103, 1.6781, 14.9798, 2.9515, 4.2988, 5.1177, 5.7317, 5.7816, 0.9211]",14.9798
